user_id,recency,frequency,user_segment
104398,2,3,高价值用户
104399,1,0,一般用户
1044,1,1,一般用户
104402,1,0,一般用户
104403,1,0,一般用户
104406,1,2,高价值用户
104420,1,4,高价值用户
104423,1,2,高价值用户
104430,1,4,高价值用户
104432,1,2,高价值用户
104445,1,0,一般用户
104449,1,0,一般用户
104450,1,3,高价值用户
104460,1,2,高价值用户
104478,1,1,一般用户
104486,1,1,一般用户
104489,1,0,一般用户
10449,1,4,高价值用户
104490,1,2,高价值用户
104495,1,1,一般用户
104497,1,0,一般用户
104498,1,1,一般用户
104503,1,2,高价值用户
10451,1,0,一般用户
104519,1,0,一般用户
10452,1,4,高价值用户
104520,1,1,一般用户
104521,1,1,一般用户
104542,1,1,一般用户
104562,1,0,一般用户
104565,1,0,一般用户
104567,1,0,一般用户
104570,1,7,高价值用户
104577,1,0,一般用户
10458,1,2,高价值用户
104585,1,0,一般用户
104587,1,2,高价值用户
104589,1,0,一般用户
104593,1,3,高价值用户
104594,1,0,一般用户
104596,1,0,一般用户
104597,1,1,一般用户
104599,1,5,高价值用户
1046,1,0,一般用户
104606,1,0,一般用户
10461,1,0,一般用户
104616,1,0,一般用户
104620,1,9,高价值用户
104622,1,1,一般用户
104623,1,1,一般用户
104624,1,0,一般用户
104626,1,4,高价值用户
104628,1,0,一般用户
104629,1,0,一般用户
104638,1,2,高价值用户
104639,1,0,一般用户
10464,1,1,一般用户
104640,1,1,一般用户
104642,2,5,高价值用户
10465,1,2,高价值用户
104652,1,0,一般用户
104653,1,1,一般用户
104659,1,4,高价值用户
104665,1,0,一般用户
104667,1,1,一般用户
104670,1,0,一般用户
104674,1,1,一般用户
104675,1,3,高价值用户
104679,1,0,一般用户
104683,1,0,一般用户
10469,1,11,高价值用户
104690,1,1,一般用户
104691,1,5,高价值用户
104695,1,3,高价值用户
1047,1,0,一般用户
104701,1,3,高价值用户
104703,1,9,高价值用户
104710,1,9,高价值用户
104719,1,3,高价值用户
104727,1,0,一般用户
104733,1,7,高价值用户
104734,1,1,一般用户
104742,1,2,高价值用户
104749,1,2,高价值用户
10475,1,0,一般用户
10476,1,6,高价值用户
104765,1,1,一般用户
104767,1,0,一般用户
104769,1,0,一般用户
104770,1,0,一般用户
104777,1,0,一般用户
104778,1,4,高价值用户
104781,1,5,高价值用户
104782,1,2,高价值用户
104783,1,1,一般用户
104785,1,9,高价值用户
104796,1,4,高价值用户
104807,1,1,一般用户
104811,1,6,高价值用户
104820,1,3,高价值用户
104822,1,1,一般用户
104823,1,5,高价值用户
104829,1,3,高价值用户
104842,1,5,高价值用户
10485,1,1,一般用户
104850,1,1,一般用户
10486,1,0,一般用户
104864,1,1,一般用户
104865,1,4,高价值用户
104867,1,0,一般用户
10487,1,2,高价值用户
104879,1,4,高价值用户
104880,1,1,一般用户
104889,1,1,一般用户
104893,1,4,高价值用户
104894,1,8,高价值用户
104898,1,0,一般用户
104899,1,4,高价值用户
1049,1,0,一般用户
10490,1,4,高价值用户
104901,1,0,一般用户
104906,1,2,高价值用户
10491,1,0,一般用户
104911,1,1,一般用户
104915,1,1,一般用户
104916,1,0,一般用户
104917,1,2,高价值用户
104922,1,0,一般用户
104930,1,5,高价值用户
104933,1,3,高价值用户
104935,1,3,高价值用户
104936,1,4,高价值用户
104939,1,1,一般用户
104944,1,4,高价值用户
104946,1,0,一般用户
104958,1,3,高价值用户
104965,1,1,一般用户
104966,1,0,一般用户
104968,1,0,一般用户
104969,1,0,一般用户
104977,1,0,一般用户
104988,1,0,一般用户
104990,1,0,一般用户
104991,1,1,一般用户
104997,1,1,一般用户
105000,1,2,高价值用户
105001,1,0,一般用户
105009,1,0,一般用户
105016,1,1,一般用户
10502,1,5,高价值用户
105025,1,0,一般用户
105027,1,9,高价值用户
105029,1,3,高价值用户
105043,1,1,一般用户
105044,1,5,高价值用户
105050,1,1,一般用户
105054,1,7,高价值用户
105059,1,2,高价值用户
105060,2,2,高价值用户
105066,1,0,一般用户
105080,1,0,一般用户
105081,1,1,一般用户
105088,1,1,一般用户
105116,1,7,高价值用户
10512,1,3,高价值用户
105121,1,2,高价值用户
105128,1,1,一般用户
10513,1,0,一般用户
105131,1,0,一般用户
105132,1,0,一般用户
105136,1,0,一般用户
10514,1,1,一般用户
105140,1,3,高价值用户
105144,1,3,高价值用户
105145,1,1,一般用户
10515,1,3,高价值用户
105160,1,2,高价值用户
105161,1,5,高价值用户
105167,1,1,一般用户
10517,1,1,一般用户
105171,1,3,高价值用户
105175,1,0,一般用户
105180,1,4,高价值用户
105182,1,2,高价值用户
10519,1,4,高价值用户
105190,1,1,一般用户
105193,1,2,高价值用户
105194,1,4,高价值用户
105195,1,0,一般用户
105198,1,1,一般用户
105199,1,2,高价值用户
105204,1,5,高价值用户
105207,1,2,高价值用户
105218,1,0,一般用户
105219,1,0,一般用户
105222,1,2,高价值用户
105230,1,0,一般用户
105236,1,1,一般用户
105237,1,1,一般用户
10524,1,1,一般用户
105242,1,1,一般用户
105247,2,0,一般用户
105250,1,1,一般用户
105254,1,1,一般用户
10526,1,2,高价值用户
10527,1,1,一般用户
105271,1,0,一般用户
105279,1,1,一般用户
10529,1,1,一般用户
105297,1,2,高价值用户
105302,1,0,一般用户
105303,1,0,一般用户
105307,1,1,一般用户
105311,1,0,一般用户
105313,1,1,一般用户
105316,1,0,一般用户
105323,1,1,一般用户
105330,1,1,一般用户
105338,1,0,一般用户
105341,1,3,高价值用户
105342,1,4,高价值用户
105356,1,0,一般用户
105358,1,0,一般用户
105360,1,6,高价值用户
105364,1,7,高价值用户
105367,1,2,高价值用户
105369,1,1,一般用户
10537,1,0,一般用户
105381,1,0,一般用户
105384,1,2,高价值用户
105386,1,1,一般用户
105392,1,1,一般用户
105401,1,0,一般用户
105413,1,2,高价值用户
10542,1,1,一般用户
105422,1,5,高价值用户
105425,1,1,一般用户
105433,1,2,高价值用户
105437,1,0,一般用户
10545,1,0,一般用户
105450,1,1,一般用户
105455,1,6,高价值用户
105461,1,0,一般用户
105465,1,3,高价值用户
105467,1,0,一般用户
105475,1,2,高价值用户
105479,1,4,高价值用户
105486,1,0,一般用户
105488,1,3,高价值用户
105489,1,2,高价值用户
105495,1,7,高价值用户
105506,1,1,一般用户
105509,1,4,高价值用户
105515,1,1,一般用户
105516,1,4,高价值用户
10552,1,3,高价值用户
105521,1,3,高价值用户
105530,1,3,高价值用户
105535,1,0,一般用户
105536,1,3,高价值用户
105540,1,9,高价值用户
105542,1,2,高价值用户
105546,1,1,一般用户
105548,1,1,一般用户
105550,1,3,高价值用户
105551,1,1,一般用户
105553,1,1,一般用户
105561,1,2,高价值用户
105566,1,0,一般用户
105567,1,2,高价值用户
105572,2,1,一般用户
105581,1,5,高价值用户
105583,1,0,一般用户
105586,1,0,一般用户
105589,1,0,一般用户
105596,1,5,高价值用户
105602,1,5,高价值用户
105605,1,2,高价值用户
105616,1,1,一般用户
105620,1,3,高价值用户
105624,1,1,一般用户
105632,1,1,一般用户
105638,1,1,一般用户
105643,1,5,高价值用户
105654,1,1,一般用户
105657,1,1,一般用户
10566,1,0,一般用户
105673,1,2,高价值用户
105675,1,3,高价值用户
105680,1,0,一般用户
105682,1,0,一般用户
105684,1,0,一般用户
105685,1,0,一般用户
105689,1,4,高价值用户
105693,1,0,一般用户
105698,1,3,高价值用户
10571,1,1,一般用户
105712,1,5,高价值用户
105713,1,3,高价值用户
105717,1,0,一般用户
105720,1,0,一般用户
105721,1,1,一般用户
105729,1,4,高价值用户
105738,1,2,高价值用户
105744,1,2,高价值用户
105748,1,5,高价值用户
105755,1,1,一般用户
105757,1,3,高价值用户
105758,1,0,一般用户
105759,1,0,一般用户
105769,1,5,高价值用户
105770,1,2,高价值用户
105771,1,0,一般用户
105773,1,1,一般用户
105775,1,3,高价值用户
105778,1,0,一般用户
105782,1,0,一般用户
105788,1,0,一般用户
105789,1,1,一般用户
105796,1,3,高价值用户
105797,1,3,高价值用户
105810,1,0,一般用户
105819,1,5,高价值用户
105823,1,1,一般用户
105835,1,0,一般用户
105846,1,0,一般用户
105858,1,1,一般用户
105861,1,1,一般用户
105867,1,0,一般用户
105869,1,0,一般用户
105873,1,6,高价值用户
105881,1,0,一般用户
105884,1,2,高价值用户
105886,1,2,高价值用户
105887,1,0,一般用户
105888,1,1,一般用户
105889,1,0,一般用户
105896,1,0,一般用户
105899,1,3,高价值用户
105903,1,4,高价值用户
105904,1,1,一般用户
105907,1,5,高价值用户
105908,1,1,一般用户
105917,1,1,一般用户
105920,1,2,高价值用户
105924,1,0,一般用户
105927,1,2,高价值用户
105929,1,0,一般用户
10593,1,1,一般用户
105937,1,0,一般用户
105944,1,1,一般用户
105946,1,0,一般用户
105949,1,2,高价值用户
105951,1,1,一般用户
105952,1,2,高价值用户
105954,1,0,一般用户
105959,1,0,一般用户
105968,1,1,一般用户
10597,1,0,一般用户
105975,1,4,高价值用户
105977,1,0,一般用户
105979,1,1,一般用户
105981,1,1,一般用户
105983,1,2,高价值用户
105984,1,2,高价值用户
105987,1,0,一般用户
105988,1,1,一般用户
105989,1,1,一般用户
105992,1,2,高价值用户
105998,1,0,一般用户
106003,1,5,高价值用户
106005,1,2,高价值用户
106007,1,3,高价值用户
106009,1,0,一般用户
106024,1,2,高价值用户
10603,1,0,一般用户
106033,1,1,一般用户
106037,1,0,一般用户
106038,1,4,高价值用户
106046,1,0,一般用户
106051,1,1,一般用户
106055,1,0,一般用户
106056,1,1,一般用户
106064,1,0,一般用户
106067,1,8,高价值用户
106077,1,3,高价值用户
10608,1,6,高价值用户
106080,1,12,高价值用户
106081,1,0,一般用户
106084,1,2,高价值用户
106087,1,3,高价值用户
106090,1,2,高价值用户
106098,1,0,一般用户
106100,1,1,一般用户
106103,1,0,一般用户
106107,1,3,高价值用户
106110,1,0,一般用户
106118,1,13,高价值用户
106123,1,1,一般用户
106134,1,1,一般用户
106135,1,1,一般用户
106142,1,5,高价值用户
106144,1,2,高价值用户
106147,1,3,高价值用户
10615,1,1,一般用户
106155,1,0,一般用户
106156,1,0,一般用户
106157,1,1,一般用户
10618,1,4,高价值用户
106181,1,0,一般用户
106189,1,4,高价值用户
106190,1,6,高价值用户
106193,1,1,一般用户
106194,1,2,高价值用户
106199,1,1,一般用户
106200,1,2,高价值用户
106204,1,0,一般用户
106205,1,0,一般用户
106207,1,1,一般用户
106213,1,3,高价值用户
106216,1,3,高价值用户
10622,2,4,高价值用户
106223,1,4,高价值用户
106225,1,0,一般用户
106229,1,0,一般用户
106230,1,1,一般用户
106235,1,5,高价值用户
106252,1,1,一般用户
106255,1,2,高价值用户
106260,1,2,高价值用户
106267,1,3,高价值用户
106276,1,2,高价值用户
10628,1,2,高价值用户
106286,1,23,高价值用户
10629,1,2,高价值用户
10630,1,2,高价值用户
106303,1,1,一般用户
106306,1,0,一般用户
106317,1,0,一般用户
106332,1,0,一般用户
106334,1,1,一般用户
106337,1,0,一般用户
106347,1,1,一般用户
106353,1,1,一般用户
106354,1,0,一般用户
106355,1,1,一般用户
106360,2,0,一般用户
106363,1,2,高价值用户
106364,1,3,高价值用户
106370,1,4,高价值用户
106382,1,2,高价值用户
10639,1,0,一般用户
106392,1,5,高价值用户
106395,1,4,高价值用户
106396,1,0,一般用户
106400,1,5,高价值用户
106413,1,2,高价值用户
106415,1,6,高价值用户
106416,1,2,高价值用户
106419,1,0,一般用户
10642,1,1,一般用户
106424,1,4,高价值用户
106426,1,0,一般用户
106435,1,5,高价值用户
106437,1,1,一般用户
106438,1,0,一般用户
10645,1,1,一般用户
106457,1,1,一般用户
106468,1,3,高价值用户
106473,1,1,一般用户
106478,1,1,一般用户
106487,1,0,一般用户
106488,1,2,高价值用户
106489,1,5,高价值用户
106492,1,0,一般用户
106494,1,0,一般用户
106501,1,1,一般用户
106507,1,1,一般用户
106514,1,2,高价值用户
106518,1,1,一般用户
106525,1,2,高价值用户
106526,1,4,高价值用户
106527,1,0,一般用户
106530,1,1,一般用户
106531,2,5,高价值用户
106532,1,4,高价值用户
106538,1,0,一般用户
106549,1,3,高价值用户
106550,1,2,高价值用户
10656,1,2,高价值用户
106561,1,1,一般用户
106566,1,1,一般用户
106573,1,3,高价值用户
106593,1,0,一般用户
106596,1,4,高价值用户
106600,1,4,高价值用户
106603,1,8,高价值用户
106613,1,4,高价值用户
106614,1,0,一般用户
106617,1,12,高价值用户
106621,1,1,一般用户
106625,1,0,一般用户
106627,1,0,一般用户
106634,2,2,高价值用户
106635,1,8,高价值用户
106640,1,3,高价值用户
106649,1,6,高价值用户
106650,1,0,一般用户
106654,1,0,一般用户
106655,1,2,高价值用户
10666,1,0,一般用户
106660,1,0,一般用户
106661,1,0,一般用户
106663,1,7,高价值用户
106668,1,0,一般用户
10667,1,1,一般用户
106675,1,0,一般用户
10668,1,7,高价值用户
106681,1,1,一般用户
10669,1,2,高价值用户
106699,1,5,高价值用户
106701,1,2,高价值用户
106703,1,3,高价值用户
10671,1,1,一般用户
106710,1,0,一般用户
106723,1,2,高价值用户
106724,1,1,一般用户
106733,1,0,一般用户
106742,1,2,高价值用户
106749,1,5,高价值用户
106757,1,1,一般用户
106759,1,1,一般用户
10676,1,1,一般用户
106764,2,0,一般用户
10678,1,0,一般用户
106783,1,0,一般用户
106789,1,3,高价值用户
106790,2,1,一般用户
10680,1,2,高价值用户
106800,1,2,高价值用户
106802,1,0,一般用户
10681,1,12,高价值用户
106814,1,1,一般用户
106815,1,2,高价值用户
106818,1,2,高价值用户
106827,1,1,一般用户
10683,1,4,高价值用户
106835,1,0,一般用户
106836,1,3,高价值用户
106838,1,6,高价值用户
106843,1,0,一般用户
106848,1,1,一般用户
106852,1,2,高价值用户
106854,1,2,高价值用户
106858,1,2,高价值用户
10686,1,1,一般用户
106860,1,2,高价值用户
106863,1,0,一般用户
106864,1,0,一般用户
106868,1,0,一般用户
106880,1,1,一般用户
106881,1,0,一般用户
10689,1,0,一般用户
106910,1,0,一般用户
106918,1,0,一般用户
10692,1,0,一般用户
106920,1,4,高价值用户
106921,1,1,一般用户
106925,1,3,高价值用户
106928,1,4,高价值用户
106935,1,1,一般用户
10694,1,7,高价值用户
106940,1,7,高价值用户
106945,1,0,一般用户
10695,1,1,一般用户
106950,1,0,一般用户
106951,1,4,高价值用户
106952,1,1,一般用户
106955,1,1,一般用户
106959,1,0,一般用户
106962,1,0,一般用户
106970,1,2,高价值用户
106971,1,1,一般用户
106982,1,0,一般用户
106993,1,0,一般用户
106994,1,1,一般用户
106997,1,1,一般用户
107002,1,8,高价值用户
107006,1,0,一般用户
107008,1,1,一般用户
107009,1,0,一般用户
107011,1,2,高价值用户
107014,1,0,一般用户
107017,2,0,一般用户
10702,1,0,一般用户
107025,1,14,高价值用户
107027,1,14,高价值用户
107028,1,6,高价值用户
107029,1,2,高价值用户
107030,1,1,一般用户
107046,1,2,高价值用户
107047,1,0,一般用户
10705,1,1,一般用户
107064,1,2,高价值用户
107066,1,0,一般用户
107078,1,13,高价值用户
107089,1,1,一般用户
107091,1,0,一般用户
107104,1,3,高价值用户
107109,1,9,高价值用户
107112,1,3,高价值用户
107118,1,0,一般用户
107125,1,2,高价值用户
107126,1,5,高价值用户
10713,1,0,一般用户
107134,1,18,高价值用户
107151,1,0,一般用户
107159,1,5,高价值用户
107160,1,1,一般用户
107161,1,1,一般用户
107168,1,3,高价值用户
107169,1,1,一般用户
107172,1,0,一般用户
107173,1,0,一般用户
107176,1,0,一般用户
107179,1,1,一般用户
107181,1,7,高价值用户
107188,1,3,高价值用户
107191,1,5,高价值用户
107194,1,0,一般用户
107195,1,4,高价值用户
107198,1,0,一般用户
1072,1,3,高价值用户
107201,1,1,一般用户
107205,1,3,高价值用户
107208,1,0,一般用户
107223,1,0,一般用户
107224,1,0,一般用户
107233,1,7,高价值用户
107235,1,0,一般用户
107238,1,1,一般用户
107239,1,3,高价值用户
107243,1,5,高价值用户
107254,1,0,一般用户
107260,1,2,高价值用户
107261,1,0,一般用户
107263,1,1,一般用户
107265,1,0,一般用户
107268,1,2,高价值用户
10727,1,1,一般用户
107271,1,0,一般用户
107280,1,0,一般用户
107281,1,0,一般用户
107282,1,0,一般用户
107287,1,0,一般用户
107288,1,0,一般用户
107293,1,5,高价值用户
107295,1,0,一般用户
107302,1,2,高价值用户
107307,1,0,一般用户
107311,1,1,一般用户
107313,1,1,一般用户
107318,1,4,高价值用户
107333,1,3,高价值用户
107345,1,3,高价值用户
107346,1,3,高价值用户
107350,1,1,一般用户
107351,1,1,一般用户
107353,1,2,高价值用户
107354,1,0,一般用户
107357,1,0,一般用户
107358,1,0,一般用户
107369,1,2,高价值用户
107379,1,0,一般用户
107388,1,6,高价值用户
107389,1,5,高价值用户
107393,1,3,高价值用户
107398,1,2,高价值用户
107407,1,3,高价值用户
107408,1,2,高价值用户
107416,1,3,高价值用户
107425,1,0,一般用户
107427,1,2,高价值用户
107445,1,3,高价值用户
107447,1,3,高价值用户
107448,1,0,一般用户
107455,1,0,一般用户
107470,1,1,一般用户
107471,1,4,高价值用户
107472,1,3,高价值用户
107488,1,1,一般用户
107490,1,0,一般用户
107492,1,5,高价值用户
107513,1,0,一般用户
107514,1,1,一般用户
107519,1,0,一般用户
10752,1,2,高价值用户
107527,1,0,一般用户
107539,1,4,高价值用户
107541,1,0,一般用户
107547,1,0,一般用户
107549,1,1,一般用户
10755,1,1,一般用户
107554,1,1,一般用户
107557,1,0,一般用户
107559,1,0,一般用户
107560,1,0,一般用户
107565,1,6,高价值用户
107569,1,19,高价值用户
10757,1,4,高价值用户
107570,1,0,一般用户
107571,1,0,一般用户
107572,1,1,一般用户
107576,1,0,一般用户
107584,1,1,一般用户
107586,1,2,高价值用户
107588,1,9,高价值用户
1076,1,0,一般用户
107601,1,4,高价值用户
107606,1,19,高价值用户
107614,1,1,一般用户
107615,1,2,高价值用户
107618,1,0,一般用户
10762,1,0,一般用户
107627,2,6,高价值用户
107628,1,3,高价值用户
107633,1,1,一般用户
107656,1,1,一般用户
107665,1,5,高价值用户
107670,1,2,高价值用户
107674,1,1,一般用户
107679,1,2,高价值用户
10768,1,0,一般用户
10769,1,3,高价值用户
107693,1,2,高价值用户
107699,1,3,高价值用户
107702,1,1,一般用户
107707,1,2,高价值用户
107718,1,4,高价值用户
10772,1,5,高价值用户
107723,1,4,高价值用户
107724,1,0,一般用户
107726,1,2,高价值用户
107729,1,0,一般用户
107730,1,0,一般用户
107735,1,1,一般用户
107740,1,1,一般用户
107741,1,1,一般用户
107745,1,1,一般用户
107748,1,3,高价值用户
107756,1,2,高价值用户
10776,1,7,高价值用户
107762,1,0,一般用户
107763,1,0,一般用户
10777,1,1,一般用户
107780,2,1,一般用户
10779,1,3,高价值用户
107791,1,0,一般用户
107792,1,1,一般用户
107793,1,0,一般用户
107794,1,0,一般用户
107797,1,3,高价值用户
10780,1,0,一般用户
107800,1,2,高价值用户
107805,1,4,高价值用户
10781,1,0,一般用户
107817,1,3,高价值用户
107825,1,8,高价值用户
107830,1,2,高价值用户
107836,1,1,一般用户
107845,1,1,一般用户
107848,1,1,一般用户
107850,1,4,高价值用户
107866,1,3,高价值用户
107875,1,1,一般用户
107891,1,1,一般用户
107892,1,0,一般用户
107895,1,1,一般用户
107897,1,0,一般用户
10790,1,1,一般用户
107902,1,2,高价值用户
107908,1,0,一般用户
107912,1,0,一般用户
107916,1,3,高价值用户
107917,1,3,高价值用户
107923,1,2,高价值用户
107932,1,72,高价值用户
107935,1,3,高价值用户
107937,1,2,高价值用户
107938,1,0,一般用户
107942,1,1,一般用户
107945,1,2,高价值用户
107946,1,0,一般用户
107951,1,0,一般用户
107957,1,0,一般用户
107961,1,5,高价值用户
107982,1,4,高价值用户
107985,2,1,一般用户
107989,1,5,高价值用户
107990,1,2,高价值用户
107995,1,0,一般用户
1080,1,1,一般用户
108007,1,0,一般用户
108012,1,0,一般用户
108015,1,2,高价值用户
10802,1,4,高价值用户
108022,1,1,一般用户
108025,1,8,高价值用户
108036,1,1,一般用户
108037,1,5,高价值用户
108038,1,4,高价值用户
108045,1,3,高价值用户
108047,1,0,一般用户
108050,1,6,高价值用户
108052,1,0,一般用户
108055,1,0,一般用户
108057,2,0,一般用户
10806,1,2,高价值用户
108060,1,1,一般用户
108063,1,0,一般用户
108073,1,3,高价值用户
108077,1,3,高价值用户
108078,1,2,高价值用户
10808,1,3,高价值用户
10809,1,1,一般用户
108090,1,2,高价值用户
108092,1,3,高价值用户
108098,1,0,一般用户
10810,1,2,高价值用户
108102,1,6,高价值用户
108103,1,2,高价值用户
108105,1,1,一般用户
108108,1,3,高价值用户
108111,1,1,一般用户
108133,1,0,一般用户
108140,1,6,高价值用户
108141,1,0,一般用户
108149,1,3,高价值用户
108154,1,3,高价值用户
108161,1,3,高价值用户
108164,1,1,一般用户
108165,1,0,一般用户
108169,1,0,一般用户
108179,1,1,一般用户
108182,1,1,一般用户
108185,1,3,高价值用户
108187,1,5,高价值用户
10819,1,0,一般用户
108204,1,1,一般用户
108206,1,4,高价值用户
108216,1,0,一般用户
108220,1,0,一般用户
108227,1,6,高价值用户
108229,1,0,一般用户
108233,1,6,高价值用户
108235,1,1,一般用户
108237,1,2,高价值用户
108248,1,4,高价值用户
108252,1,1,一般用户
108259,1,12,高价值用户
108265,1,3,高价值用户
108266,1,0,一般用户
108270,1,3,高价值用户
108274,1,2,高价值用户
108275,1,9,高价值用户
108282,1,2,高价值用户
108288,1,3,高价值用户
108294,1,2,高价值用户
108296,3,0,一般用户
1083,1,3,高价值用户
10830,1,0,一般用户
108302,1,1,一般用户
108305,1,2,高价值用户
108313,2,0,一般用户
108343,1,0,一般用户
108344,1,0,一般用户
108345,1,0,一般用户
108348,1,1,一般用户
108354,1,9,高价值用户
108358,1,0,一般用户
108359,1,0,一般用户
10836,1,2,高价值用户
108360,1,0,一般用户
108363,1,4,高价值用户
108364,1,6,高价值用户
108365,2,0,一般用户
108380,1,0,一般用户
108382,1,2,高价值用户
108383,1,0,一般用户
108388,1,2,高价值用户
108390,1,3,高价值用户
108394,1,0,一般用户
108397,1,2,高价值用户
108398,1,0,一般用户
10840,1,0,一般用户
108402,1,0,一般用户
108407,1,7,高价值用户
108417,1,4,高价值用户
108423,1,0,一般用户
108425,1,2,高价值用户
108428,1,3,高价值用户
10843,1,1,一般用户
108440,1,0,一般用户
108442,1,1,一般用户
108449,1,4,高价值用户
108450,1,2,高价值用户
108452,1,2,高价值用户
108457,1,5,高价值用户
108460,1,0,一般用户
108461,1,0,一般用户
10848,1,0,一般用户
108480,1,5,高价值用户
108484,1,2,高价值用户
108486,1,0,一般用户
108488,1,0,一般用户
10849,1,3,高价值用户
108491,1,1,一般用户
10851,1,2,高价值用户
108510,1,1,一般用户
108516,1,1,一般用户
108518,1,0,一般用户
108519,1,1,一般用户
108523,1,7,高价值用户
108525,1,0,一般用户
108526,1,3,高价值用户
108529,1,3,高价值用户
108541,1,2,高价值用户
108546,1,2,高价值用户
108568,1,1,一般用户
108578,1,0,一般用户
10858,1,6,高价值用户
108588,1,1,一般用户
108590,1,1,一般用户
108594,1,2,高价值用户
108596,1,0,一般用户
108602,1,0,一般用户
108605,1,6,高价值用户
108606,1,0,一般用户
108607,1,3,高价值用户
108614,1,0,一般用户
108615,1,0,一般用户
108620,1,1,一般用户
108623,1,3,高价值用户
108629,1,3,高价值用户
10863,1,0,一般用户
108630,1,2,高价值用户
108631,1,0,一般用户
108634,1,1,一般用户
108635,1,3,高价值用户
108641,1,0,一般用户
108642,1,0,一般用户
108651,1,2,高价值用户
108654,1,1,一般用户
108664,1,0,一般用户
108666,1,3,高价值用户
108669,1,2,高价值用户
108670,5,1,一般用户
108672,1,2,高价值用户
108674,1,0,一般用户
108676,1,4,高价值用户
108681,1,1,一般用户
108685,1,1,一般用户
108696,1,4,高价值用户
108703,1,2,高价值用户
10871,1,4,高价值用户
108710,1,3,高价值用户
108721,1,0,一般用户
108725,1,0,一般用户
108732,1,0,一般用户
108755,1,8,高价值用户
108756,1,1,一般用户
108758,1,0,一般用户
10876,1,1,一般用户
108768,1,1,一般用户
10877,1,10,高价值用户
108770,1,1,一般用户
108772,1,1,一般用户
108773,1,4,高价值用户
108775,1,3,高价值用户
108799,1,2,高价值用户
108800,1,3,高价值用户
108803,1,2,高价值用户
108805,1,1,一般用户
108808,1,0,一般用户
108809,1,6,高价值用户
10881,1,0,一般用户
10882,1,1,一般用户
108823,1,1,一般用户
108825,1,2,高价值用户
108836,1,1,一般用户
108842,1,2,高价值用户
108845,1,2,高价值用户
108856,1,1,一般用户
108858,1,1,一般用户
108861,1,1,一般用户
108865,1,36,高价值用户
108870,1,1,一般用户
108873,1,0,一般用户
108878,1,3,高价值用户
10888,1,3,高价值用户
108882,1,2,高价值用户
108883,1,1,一般用户
108891,1,1,一般用户
108906,1,1,一般用户
108910,1,2,高价值用户
108915,1,0,一般用户
108918,1,2,高价值用户
108928,1,0,一般用户
108933,1,0,一般用户
10895,1,1,一般用户
108950,1,0,一般用户
108967,1,6,高价值用户
108969,1,1,一般用户
108982,1,2,高价值用户
108988,1,3,高价值用户
10899,1,14,高价值用户
108994,1,0,一般用户
108996,1,7,高价值用户
108997,1,8,高价值用户
108999,1,0,一般用户
109004,1,4,高价值用户
10901,1,1,一般用户
109013,1,0,一般用户
109018,1,1,一般用户
109019,1,0,一般用户
109022,1,2,高价值用户
109034,1,0,一般用户
109038,1,3,高价值用户
109047,1,2,高价值用户
109048,1,5,高价值用户
10905,1,2,高价值用户
109051,1,0,一般用户
109054,1,0,一般用户
109065,1,2,高价值用户
10907,1,0,一般用户
109080,1,0,一般用户
109083,1,2,高价值用户
109085,1,1,一般用户
109087,1,0,一般用户
109092,1,3,高价值用户
109093,1,0,一般用户
109094,1,1,一般用户
109095,1,4,高价值用户
109096,1,0,一般用户
109098,1,3,高价值用户
109100,1,4,高价值用户
109109,1,3,高价值用户
10911,1,0,一般用户
109111,1,0,一般用户
109115,1,0,一般用户
109117,0,3,高价值用户
109118,1,0,一般用户
109119,1,0,一般用户
109124,1,5,高价值用户
109134,1,1,一般用户
109135,1,4,高价值用户
109136,1,0,一般用户
109140,1,0,一般用户
109147,2,2,高价值用户
109157,1,4,高价值用户
109161,1,1,一般用户
109163,1,9,高价值用户
109167,1,0,一般用户
109169,1,7,高价值用户
109171,1,0,一般用户
109184,1,0,一般用户
109188,1,5,高价值用户
109196,1,0,一般用户
109200,1,0,一般用户
109210,1,2,高价值用户
109213,1,0,一般用户
109216,1,3,高价值用户
109218,1,3,高价值用户
109220,1,0,一般用户
10923,1,2,高价值用户
109230,1,0,一般用户
109232,1,1,一般用户
109233,1,4,高价值用户
109236,1,0,一般用户
109244,1,0,一般用户
109245,1,0,一般用户
109248,1,0,一般用户
10925,1,0,一般用户
109250,1,0,一般用户
109253,1,1,一般用户
10926,1,6,高价值用户
109265,1,0,一般用户
109270,1,2,高价值用户
109275,1,2,高价值用户
109276,1,2,高价值用户
109277,1,1,一般用户
109284,1,1,一般用户
10929,1,0,一般用户
109291,1,8,高价值用户
109295,1,2,高价值用户
109297,2,0,一般用户
109300,1,0,一般用户
109306,1,1,一般用户
109319,1,1,一般用户
109321,1,11,高价值用户
109322,1,1,一般用户
109328,1,1,一般用户
109331,1,0,一般用户
109332,1,1,一般用户
109333,1,3,高价值用户
109337,1,5,高价值用户
109343,1,4,高价值用户
10935,1,1,一般用户
109350,1,2,高价值用户
109353,1,0,一般用户
109357,1,3,高价值用户
109364,1,10,高价值用户
109370,1,0,一般用户
109371,1,1,一般用户
109377,1,3,高价值用户
10938,1,0,一般用户
109380,1,0,一般用户
109381,1,0,一般用户
109382,1,0,一般用户
109388,1,5,高价值用户
109397,1,4,高价值用户
109401,1,3,高价值用户
109407,1,2,高价值用户
109416,1,2,高价值用户
